Step,Time_fs,Kinetic_au,Temperature_K,Potential_au,Conserved_au
169,84.5,1.775724617,453.664090428,-3483.989431632,-3480.786479437
170,85.0,1.762974432,450.406658986,-3483.975942905,-3480.786158209
171,85.5,1.75758493,449.029742955,-3483.988176086,-3480.78930619
172,86.0,1.752925799,447.839423091,-3483.992329794,-3480.788901914
173,86.5,1.740407262,444.641173432,-3483.993521643,-3480.785546928
174,87.0,1.773511275,453.098623322,-3484.033311753,-3480.785502217
175,87.5,1.835044792,468.819274438,-3484.106929072,-3480.790744759
176,88.0,1.863579538,476.109362752,-3484.14118862,-3480.7951649
177,88.5,1.801346247,460.209932646,-3484.080320121,-3480.790717912
178,89.0,1.740164263,444.579091724,-3484.016546953,-3480.781805461
179,89.5,1.741679995,444.966332575,-3484.03901688,-3480.791493067
180,90.0,1.724908046,440.681416587,-3484.026842915,-3480.788282593
181,90.5,1.697119916,433.582074405,-3483.995650302,-3480.785570772
182,91.0,1.680925599,429.444732353,-3483.980911203,-3480.784757971
183,91.5,1.679291889,429.027350405,-3483.994551119,-3480.78506506
184,92.0,1.709498236,436.744501267,-3484.031568202,-3480.785874181
185,92.5,1.749523618,446.970230151,-3484.08024074,-3480.786574591
186,93.0,1.790318456,457.392540535,-3484.130862622,-3480.787061429
187,93.5,1.837221222,469.37531103,-3484.177874579,-3480.787440712
188,94.0,1.869586254,477.643965205,-3484.216731283,-3480.788795903
189,94.5,1.877067707,479.55533516,-3484.231474079,-3480.790575453
190,95.0,1.841696713,470.51871455,-3484.206308162,-3480.788888005
191,95.5,1.799406576,459.714383534,-3484.170585799,-3480.785494669
192,96.0,1.79961354,459.76725894,-3484.164763329,-3480.776508175
193,96.5,1.837286737,469.392049049,-3484.216095352,-3480.778226961
194,97.0,1.898717329,485.086404435,-3484.297015681,-3480.7891101
195,97.5,1.923714888,491.472808589,-3484.348759949,-3480.789946846
196,98.0,1.92672715,492.242384534,-3484.357687373,-3480.790528206
197,98.5,1.879078334,480.069012349,-3484.325184738,-3480.788264068
198,99.0,1.838837878,469.78833608,-3484.289544887,-3480.784934477
199,99.5,1.83497668,468.801872884,-3484.296011091,-3480.786220686
200,100.0,1.861739198,475.639190809,-3484.328212527,-3480.789329936
201,100.5,1.86200654,475.707491581,-3484.340587016,-3480.790073502
202,101.0,1.847431067,471.98373352,-3484.320803471,-3480.787475821
203,101.5,1.831756236,467.97911033,-3484.304318563,-3480.784733476
204,102.0,1.846474065,471.739237639,-3484.322398031,-3480.787203012
205,102.5,1.863245729,476.024080813,-3484.34834548,-3480.787714388
206,103.0,1.882577501,480.96298354,-3484.369180312,-3480.787063179
207,103.5,1.892857064,483.589217522,-3484.389683117,-3480.78692799
208,104.0,1.905543758,486.83042828,-3484.409345365,-3480.787605848
209,104.5,1.898840874,485.117967999,-3484.416917375,-3480.789218605
210,105.0,1.861604541,475.604788439,-3484.393595029,-3480.789514931
211,105.5,1.807713881,461.836742984,-3484.341894901,-3480.786426337
212,106.0,1.767994696,451.689241512,-3484.30556256,-3480.784336798
213,106.5,1.766132687,451.213533392,-3484.312780609,-3480.786546473
214,107.0,1.779519955,454.633727649,-3484.335891691,-3480.788661641
215,107.5,1.779719876,454.684803652,-3484.343011666,-3480.788907458
216,108.0,1.751045385,447.359012996,-3484.328667144,-3480.788107604
217,108.5,1.722954725,440.182379926,-3484.304400097,-3480.787357389
218,109.0,1.693136111,432.564287586,-3484.28293907,-3480.786969631
219,109.5,1.671721714,427.093313692,-3484.273685622,-3480.786563369
220,110.0,1.683581417,430.123243752,-3484.286071814,-3480.786420113
221,110.5,1.705093763,435.619241724,-3484.323867955,-3480.787635307
222,111.0,1.751447406,447.461721581,-3484.373496573,-3480.788368977
223,111.5,1.804805031,461.093586792,-3484.425944451,-3480.788140501
224,112.0,1.846616786,471.77570017,-3484.478437032,-3480.789324704
225,112.5,1.859470167,475.059496277,-3484.514268148,-3480.788576377
226,113.0,1.878907565,480.025384035,-3484.538248425,-3480.787461554
227,113.5,1.896146771,484.429675459,-3484.562075223,-3480.78779588
228,114.0,1.912720197,488.663872759,-3484.581294983,-3480.788150245
229,114.5,1.899506413,485.288000704,-3484.589689061,-3480.788391764
230,115.0,1.882909248,481.047738491,-3484.583871496,-3480.788836782
231,115.5,1.847766122,472.069333915,-3484.560365463,-3480.788455614
232,116.0,1.806913023,461.632138739,-3484.528486449,-3480.787159172
233,116.5,1.781457808,455.128812315,-3484.50850978,-3480.787993389
234,117.0,1.760707974,449.827621808,-3484.494373425,-3480.789439878
235,117.5,1.741697938,444.970916803,-3484.472611387,-3480.787527357
236,118.0,1.730685378,442.157415633,-3484.468998007,-3480.786099577
237,118.5,1.766804287,451.385114671,-3484.502413449,-3480.788052968
238,119.0,1.792378915,457.918948851,-3484.548346264,-3480.789498246
239,119.5,1.824059866,466.012833159,-3484.583163113,-3480.790108487
240,120.0,1.819835412,464.933565095,-3484.596616961,-3480.79042677
241,120.5,1.8108472,462.637246845,-3484.588017674,-3480.789310726
242,121.0,1.797866576,459.320942653,-3484.577171885,-3480.787780616
243,121.5,1.800240825,459.927518415,-3484.58496168,-3480.789308817
244,122.0,1.800545939,460.00546919,-3484.596708093,-3480.790592988
245,122.5,1.79717459,459.144153225,-3484.598606059,-3480.789122955
246,123.0,1.815433284,463.808904472,-3484.607999387,-3480.788455388
247,123.5,1.834959401,468.797458562,-3484.630176693,-3480.789549053
248,124.0,1.852220042,473.207226095,-3484.64595793,-3480.789690923
249,124.5,1.848139979,472.164847316,-3484.64462694,-3480.789283627
250,125.0,1.821890156,465.45851334,-3484.624221658,-3480.789071912
251,125.5,1.774170997,453.267169847,-3484.584649267,-3480.788968027
252,126.0,1.722290662,440.012724357,-3484.533008351,-3480.787835918
253,126.5,1.675675696,428.103481376,-3484.492842731,-3480.786714544
254,127.0,1.656078842,423.096855311,-3484.478271485,-3480.788167721
255,127.5,1.637185445,418.269949351,-3484.46786592,-3480.789779303
256,128.0,1.625888025,415.383672133,-3484.450615696,-3480.78807346
257,128.5,1.629430425,416.288688256,-3484.446004211,-3480.788054027
258,129.0,1.627338985,415.754364826,-3484.451711458,-3480.788522236
259,129.5,1.628772842,416.120688277,-3484.458735686,-3480.787818345
260,130.0,1.625543181,415.295570954,-3484.471750639,-3480.788004101
261,130.5,1.632603917,417.099455491,-3484.487965829,-3480.788379454
262,131.0,1.632825089,417.155960927,-3484.502427081,-3480.787923086
263,131.5,1.64632027,420.603724693,-3484.521439266,-3480.787226351
264,132.0,1.675238866,427.991879533,-3484.555555415,-3480.787483086
265,132.5,1.722040062,439.948700818,-3484.604600835,-3480.788411464
266,133.0,1.771408071,452.561294493,-3484.656600005,-3480.789383647
267,133.5,1.809690355,462.341694725,-3484.697928744,-3480.789969186
268,134.0,1.826500701,466.636420573,-3484.720792546,-3480.790400224
269,134.5,1.81723993,464.270468575,-3484.721879015,-3480.790852417
270,135.0,1.79618479,458.891277974,-3484.701528534,-3480.790568284
271,135.5,1.75571123,448.551048153,-3484.672032072,-3480.7894655
272,136.0,1.729162861,441.768441348,-3484.655329293,-3480.789123398
273,136.5,1.734816273,443.212781475,-3484.662232441,-3480.789654674
274,137.0,1.746143316,446.106626752,-3484.684096803,-3480.791192802
275,137.5,1.750372543,447.18711449,-3484.695919518,-3480.791560331
276,138.0,1.742402871,445.15101389,-3484.68685788,-3480.79059975
277,138.5,1.730490414,442.107606078,-3484.665644363,-3480.789528958
278,139.0,1.715552432,438.291233979,-3484.647361146,-3480.788228358
279,139.5,1.706456312,435.967347138,-3484.646831488,-3480.788821845
280,140.0,1.711697766,437.306439537,-3484.653416018,-3480.790125088
281,140.5,1.690685528,431.938209866,-3484.647045767,-3480.789664304
282,141.0,1.674143427,427.712015452,-3484.62980299,-3480.788510883
283,141.5,1.649257783,421.354203618,-3484.615038427,-3480.788065582
284,142.0,1.637356777,418.313721418,-3484.608891614,-3480.788026853
285,142.5,1.636716245,418.15007777,-3484.611972569,-3480.787922936
286,143.0,1.64383683,419.969252595,-3484.625465085,-3480.787898898
287,143.5,1.667387669,425.986046954,-3484.648957084,-3480.788293484
288,144.0,1.685232035,430.544945284,-3484.676025539,-3480.789191579
289,144.5,1.709332005,436.702032459,-3484.694999181,-3480.790170908
290,145.0,1.70723708,436.166818621,-3484.693586054,-3480.790969531
291,145.5,1.670376982,426.749760043,-3484.664916792,-3480.791029159
292,146.0,1.625615279,415.313990597,-3484.620715585,-3480.788049576
293,146.5,1.60948914,411.194066715,-3484.608645216,-3480.785986968
294,147.0,1.652048366,422.067145006,-3484.654830394,-3480.789919727
295,147.5,1.698245543,433.869650825,-3484.706918892,-3480.792744541
296,148.0,1.702322303,434.911186086,-3484.719060998,-3480.791682805
297,148.5,1.67891926,428.932150571,-3484.700232682,-3480.789391547
298,149.0,1.657161887,423.373552965,-3484.682749987,-3480.787415983
299,149.5,1.674621678,427.834199711,-3484.695390738,-3480.787119797
300,150.0,1.71681335,438.613374635,-3484.740119402,-3480.789107731
301,150.5,1.767214946,451.490030305,-3484.790037172,-3480.790125376
302,151.0,1.797756872,459.292915334,-3484.82674825,-3480.790308107
303,151.5,1.822077239,465.50630959,-3484.844291044,-3480.790541024
304,152.0,1.809376062,462.261398847,-3484.839554266,-3480.79027032
305,152.5,1.785007409,456.035668358,-3484.817996941,-3480.789205531
306,153.0,1.766354354,451.270165284,-3484.795398287,-3480.788131104
307,153.5,1.753786237,448.059248747,-3484.789502845,-3480.787726962
308,154.0,1.771853956,452.675209697,-3484.811739052,-3480.788017366
309,154.5,1.819282645,464.792343508,-3484.859027844,-3480.789528085
310,155.0,1.851264229,472.963034058,-3484.90773892,-3480.791497329
311,155.5,1.858605329,474.838546476,-3484.926924315,-3480.793198081
312,156.0,1.82322886,465.800526947,-3484.89759244,-3480.792465029
313,156.5,1.762540952,450.295913004,-3484.832590955,-3480.789535469
314,157.0,1.686163072,430.782807845,-3484.768441824,-3480.788277845
315,157.5,1.625605944,415.31160563,-3484.727697243,-3480.788610632
316,158.0,1.606469324,410.422560803,-3484.719411047,-3480.788222755
317,158.5,1.623400524,414.748162414,-3484.748396187,-3480.790178283
318,159.0,1.65324068,422.371758705,-3484.786928251,-3480.791399704
319,159.5,1.680161586,429.249541402,-3484.813961399,-3480.790425611
320,160.0,1.693690766,432.705991459,-3484.836209496,-3480.790272661
321,160.5,1.696930761,433.533748825,-3484.854274081,-3480.79043508
322,161.0,1.690443019,431.876253306,-3484.861460042,-3480.79108674
323,161.5,1.672283321,427.236793636,-3484.85067918,-3480.790933759
324,162.0,1.635655746,417.879140246,-3484.821886231,-3480.790575533
325,162.5,1.59728315,408.075666872,-3484.782031306,-3480.789121261
326,163.0,1.559931291,398.532972616,-3484.749550716,-3480.787984935
327,163.5,1.545065565,394.735060465,-3484.738542166,-3480.788398167
328,164.0,1.546136814,395.008744402,-3484.744614006,-3480.789215473
329,164.5,1.555480426,397.395860814,-3484.756182397,-3480.789789473
330,165.0,1.555376743,397.369371785,-3484.763995069,-3480.790388958
331,165.5,1.549762686,395.935086109,-3484.760556645,-3480.790416259
332,166.0,1.531392475,391.241844311,-3484.748257209,-3480.789134295
333,166.5,1.531386835,391.240403306,-3484.745707865,-3480.788831196
334,167.0,1.540556041,393.58296233,-3484.757251227,-3480.790533316
335,167.5,1.537423643,392.782693758,-3484.761403321,-3480.791100939
336,168.0,1.524927167,389.590080386,-3484.749466688,-3480.790553482
337,168.5,1.500820831,383.431366789,-3484.73032569,-3480.789713736
338,169.0,1.49854614,382.850226197,-3484.720347218,-3480.788228932
339,169.5,1.513935617,386.781946827,-3484.742156134,-3480.78779021
340,170.0,1.565831793,400.040439395,-3484.80043111,-3480.789816646
341,170.5,1.608620906,410.972249274,-3484.865406849,-3480.791520803
342,171.0,1.649934626,421.527124221,-3484.908216769,-3480.791071594
343,171.5,1.673661643,427.588928909,-3484.929202421,-3480.790308285
344,172.0,1.675488415,428.055634439,-3484.936682902,-3480.790509138
345,172.5,1.663077522,424.884885841,-3484.928014112,-3480.790721299
346,173.0,1.630294953,416.50955878,-3484.90049484,-3480.790221468
347,173.5,1.589823579,406.169887456,-3484.861757934,-3480.789343549
348,174.0,1.548392749,395.585093063,-3484.825173909,-3480.788617364
349,174.5,1.53108245,391.162638873,-3484.801356667,-3480.788484149
350,175.0,1.516686308,387.484696491,-3484.792737605,-3480.78893773
351,175.5,1.519501926,388.204033726,-3484.796037013,-3480.788943509
352,176.0,1.534971817,392.156298669,-3484.814598417,-3480.788047642
353,176.5,1.573733727,402.059234352,-3484.861358634,-3480.788385773
354,177.0,1.639267961,418.801992929,-3484.929559737,-3480.791137702
355,177.5,1.681595455,429.615867839,-3484.9808344,-3480.793008456
356,178.0,1.678514296,428.828689928,-3484.986772128,-3480.792909506
357,178.5,1.646217067,420.577358214,-3484.950732764,-3480.790910145
358,179.0,1.598742875,408.448599009,-3484.906421914,-3480.787633171
359,179.5,1.589461929,406.077492748,-3484.902151111,-3480.78689382
360,180.0,1.636984187,418.218531856,-3484.947652899,-3480.789929887
361,180.5,1.688791974,431.454442509,-3485.000553692,-3480.791887928
362,181.0,1.711767243,437.32418965,-3485.027805728,-3480.791398772
363,181.5,1.702031177,434.836808658,-3485.030360494,-3480.79042248
364,182.0,1.692499639,432.401680964,-3485.02044963,-3480.789941613
365,182.5,1.667140182,425.922818747,-3485.005392499,-3480.789860426
366,183.0,1.644177919,420.056394504,-3484.987062387,-3480.789830634
367,183.5,1.619965906,413.870682444,-3484.966408343,-3480.789790949
368,184.0,1.600277836,408.840752711,-3484.943876414,-3480.789966257
369,184.5,1.573961904,402.117529127,-3484.917110912,-3480.790230734
370,185.0,1.536687989,392.594748113,-3484.883333436,-3480.790221396
371,185.5,1.497026104,382.461885806,-3484.846005826,-3480.789199373
372,186.0,1.475308761,376.913515063,-3484.824156647,-3480.787453693
373,186.5,1.493613435,381.590013503,-3484.841600666,-3480.788486072
374,187.0,1.52045361,388.447171064,-3484.883860452,-3480.791298085
375,187.5,1.545030524,394.726108212,-3484.911840943,-3480.791879321
376,188.0,1.544222356,394.519636548,-3484.913721663,-3480.790790242
377,188.5,1.526486712,389.988514504,-3484.904164628,-3480.789731282
378,189.0,1.520208093,388.38444592,-3484.900041758,-3480.789748077
379,189.5,1.520942544,388.572084349,-3484.901996043,-3480.790863925
380,190.0,1.506577628,384.902119868,-3484.896856513,-3480.790417355
381,190.5,1.499985034,383.217836616,-3484.892047858,-3480.788352219
382,191.0,1.51794662,387.806682393,-3484.913855762,-3480.788519988
383,191.5,1.555236823,397.333624651,-3484.959025449,-3480.790531106
384,192.0,1.588323734,405.786705271,-3484.996877808,-3480.79153057
385,192.5,1.595697857,407.670654417,-3485.007925953,-3480.791164827
386,193.0,1.57849602,403.275910221,-3484.994230717,-3480.79007987
387,193.5,1.547839901,395.443851011,-3484.970137444,-3480.789048542
388,194.0,1.528742652,390.564864623,-3484.950355226,-3480.788650293
389,194.5,1.514897151,387.027600731,-3484.941105995,-3480.78904971
390,195.0,1.49862061,382.869251865,-3484.937736643,-3480.789850123
391,195.5,1.486580261,379.793170406,-3484.932129341,-3480.789628775
392,196.0,1.485273084,379.45921118,-3484.931332066,-3480.788062535
393,196.5,1.51105105,386.044994574,-3484.956887802,-3480.788594742
394,197.0,1.553643646,396.926598104,-3485.001461826,-3480.791226579
395,197.5,1.567122428,400.370172328,-3485.029534564,-3480.792061861
396,198.0,1.563022837,399.322804114,-3485.02730641,-3480.790631207
397,198.5,1.550330313,396.080104223,-3485.014101552,-3480.788827128
398,199.0,1.548172946,395.528937654,-3485.013872958,-3480.788964338
399,199.5,1.553687123,396.937705591,-3485.024657983,-3480.790209957
400,200.0,1.553421033,396.869724821,-3485.028630871,-3480.790593588
401,200.5,1.539992587,393.439010352,-3485.01812402,-3480.790199303
402,201.0,1.515298181,387.130056291,-3484.996902475,-3480.789685487
403,201.5,1.492785679,381.378537412,-3484.971266963,-3480.789247618
404,202.0,1.471910084,376.045217237,-3484.947435619,-3480.788859683
405,202.5,1.45369389,371.391323753,-3484.931342152,-3480.788367163
406,203.0,1.45070786,370.628449592,-3484.930241535,-3480.788012271
407,203.5,1.461290543,373.332125097,-3484.948952863,-3480.788349855
408,204.0,1.496931937,382.43782796,-3484.982589791,-3480.789097633
