frame_idx,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
20,-0.48424602,0.037781224,-0.021751218,-0.05579057,0.4824337,0.33167076,-0.016475858,-0.42762184,-0.040544894,-0.5717686,-0.25561976,-0.22490552,-0.04808067,0.16070546,0.5604979,-0.016104013,0.6383811,-0.396512,0.25920498,0.31191155,-0.20577653,-0.36678937,0.30001283,0.20131093,0.80235195,0.82542425,0.4117883,-0.4253289,-0.42722332,-0.012808135,0.2536309,0.39896402
21,-0.48424602,0.037781224,-0.021751218,-0.05579057,0.4824337,0.33167076,-0.016475858,-0.42762184,-0.040544894,-0.5717686,-0.25561976,-0.22490552,-0.04808067,0.16070546,0.5604979,-0.016104013,0.6383811,-0.396512,0.25920498,0.31191155,-0.20577653,-0.36678937,0.30001283,0.20131093,0.80235195,0.82542425,0.4117883,-0.4253289,-0.42722332,-0.012808135,0.2536309,0.39896402
22,-0.48424602,0.037781224,-0.021751218,-0.05579057,0.4824337,0.33167076,-0.016475858,-0.42762184,-0.040544894,-0.5717686,-0.25561976,-0.22490552,-0.04808067,0.16070546,0.5604979,-0.016104013,0.6383811,-0.396512,0.25920498,0.31191155,-0.20577653,-0.36678937,0.30001283,0.20131093,0.80235195,0.82542425,0.4117883,-0.4253289,-0.42722332,-0.012808135,0.2536309,0.39896402
23,0.2631233,-0.46885,0.51715565,0.13705105,0.060591437,-0.33338514,0.4779227,0.22495006,-0.4399615,0.4797991,0.7904905,0.29765722,0.34377563,-0.25343692,0.36037743,-0.2507082,-0.43030804,0.16658139,0.3127264,0.19462103,-0.39244404,0.41056177,-0.27192563,0.3235645,-0.12789725,0.0682579,-0.1573164,0.07459392,0.795258,-0.39300546,-0.5586143,-0.18221267
24,0.19645196,0.14159192,-0.27545786,0.46334013,0.31863058,-0.5491433,0.24986772,-0.19642542,-0.5629548,-0.27263197,-0.041420445,0.32867053,-0.11046068,-0.42178172,-0.4245401,0.34305507,0.529194,0.33229333,-0.6840117,0.46019533,0.12557174,-0.3053269,-0.31706342,0.16283914,0.27724957,-0.7003394,-0.48337618,-0.08620716,-0.55018854,-0.37754884,-0.04136392,0.22905172
25,0.19645196,0.14159192,-0.27545786,0.46334013,0.31863058,-0.5491433,0.24986772,-0.19642542,-0.5629548,-0.27263197,-0.041420445,0.32867053,-0.11046068,-0.42178172,-0.4245401,0.34305507,0.529194,0.33229333,-0.6840117,0.46019533,0.12557174,-0.3053269,-0.31706342,0.16283914,0.27724957,-0.7003394,-0.48337618,-0.08620716,-0.55018854,-0.37754884,-0.04136392,0.22905172
26,0.19645196,0.14159192,-0.27545786,0.46334013,0.31863058,-0.5491433,0.24986772,-0.19642542,-0.5629548,-0.27263197,-0.041420445,0.32867053,-0.11046068,-0.42178172,-0.4245401,0.34305507,0.529194,0.33229333,-0.6840117,0.46019533,0.12557174,-0.3053269,-0.31706342,0.16283914,0.27724957,-0.7003394,-0.48337618,-0.08620716,-0.55018854,-0.37754884,-0.04136392,0.22905172
27,-0.33549052,-0.4108148,0.47164568,-0.05229184,0.3774848,-0.09940238,0.23743966,-0.1324542,-0.51385117,-0.4426031,-0.61051697,-0.4510442,0.25597364,0.6693433,-0.18031228,0.3246855,-0.0008354984,-0.29114127,-0.13338855,0.75401074,-0.5897622,-0.37785038,0.57526124,-0.065756336,0.415725,0.00047340532,-0.42460418,-0.4366411,-0.26255792,-0.34174103,0.049106512,-0.025540076
28,-0.33549052,-0.4108148,0.47164568,-0.05229184,0.3774848,-0.09940238,0.23743966,-0.1324542,-0.51385117,-0.4426031,-0.61051697,-0.4510442,0.25597364,0.6693433,-0.18031228,0.3246855,-0.0008354984,-0.29114127,-0.13338855,0.75401074,-0.5897622,-0.37785038,0.57526124,-0.065756336,0.415725,0.00047340532,-0.42460418,-0.4366411,-0.26255792,-0.34174103,0.049106512,-0.025540076
29,0.2903676,-0.62963754,-0.3914289,0.20375438,-0.20356242,-0.4808969,0.20547237,-0.21358904,0.14924258,-0.44546553,-0.5114142,-0.14962178,0.15331498,-0.24388121,-0.3987423,-0.7684672,0.19887412,0.62124276,-0.45442665,-0.13743879,0.00029752628,-0.081707984,-0.6150981,-0.791691,-0.12646803,-0.39052,-0.17224877,-0.20347069,0.39688,0.31324244,-0.42841455,-0.1996207
30,0.2903676,-0.62963754,-0.3914289,0.20375438,-0.20356242,-0.4808969,0.20547237,-0.21358904,0.14924258,-0.44546553,-0.5114142,-0.14962178,0.15331498,-0.24388121,-0.3987423,-0.7684672,0.19887412,0.62124276,-0.45442665,-0.13743879,0.00029752628,-0.081707984,-0.6150981,-0.791691,-0.12646803,-0.39052,-0.17224877,-0.20347069,0.39688,0.31324244,-0.42841455,-0.1996207
31,-0.249901,-0.5067139,-0.28312197,0.39167595,-0.1758865,-0.5556832,0.34531537,-0.49704897,-0.33849198,0.0073518497,-0.1231198,0.3066494,-0.21226516,-0.58859116,-0.46118248,-0.44071758,0.3825452,0.5130245,-0.51762503,0.3400458,-0.15993844,-0.20993987,-0.12952872,-0.57219446,0.33327895,-0.73661953,-0.3280699,-0.3087519,0.08570658,-0.17651872,-0.27115357,-0.18686254
32,-0.6287041,-0.20178159,0.26293585,0.5901433,0.76886654,-0.6330933,0.37051716,0.2926393,-0.13991931,0.15833841,0.14129306,0.038578294,-0.45243818,0.1836303,0.13355023,-0.0461195,0.50713307,0.063639015,0.10195017,0.47849667,-0.12386453,-0.4815187,0.14634608,-0.32667354,-0.16841197,-0.7172918,0.25990722,-0.49002212,0.20298344,0.06480094,-0.5312484,0.27926537
33,0.1046155,-0.48996904,-0.46549296,0.059272382,-0.22714883,-0.43759027,0.36653644,-0.54151076,0.13659011,-0.5911577,-0.6252264,0.0811019,0.19378223,-0.5707553,-0.57176024,-0.11070115,0.48213235,0.5629786,-0.3937753,-0.35177797,-0.15527919,-0.30005997,-0.48948705,-0.35507286,0.18060352,-0.42879087,-0.17898566,-0.2926832,0.4241989,0.35926884,-0.3459311,0.07411638
34,0.1046155,-0.48996904,-0.46549296,0.059272382,-0.22714883,-0.43759027,0.36653644,-0.54151076,0.13659011,-0.5911577,-0.6252264,0.0811019,0.19378223,-0.5707553,-0.57176024,-0.11070115,0.48213235,0.5629786,-0.3937753,-0.35177797,-0.15527919,-0.30005997,-0.48948705,-0.35507286,0.18060352,-0.42879087,-0.17898566,-0.2926832,0.4241989,0.35926884,-0.3459311,0.07411638
35,-0.39546332,0.2823189,0.65280426,0.12239427,0.14978743,0.14201891,-0.03469362,0.4054668,-0.19607294,-0.6862768,-0.3624983,-0.7914814,0.547604,0.12626594,-0.47052485,-0.16531894,0.25942007,-0.3587945,-0.42731133,-0.112679936,-0.34680536,0.3181288,-0.34919718,0.17249426,-0.16511862,-0.12758562,-0.7904735,-0.010278057,0.08673214,-0.46878144,-0.3638565,0.36327982
36,0.2718754,-0.6418533,0.19487621,-0.18933196,0.027859,-0.42217135,0.3138426,0.61551285,-0.00632385,0.80117667,0.4335466,0.38179567,0.34094182,-0.13225085,0.21284434,-0.41369027,-0.43318164,0.26581466,0.4588585,0.2972697,0.07603161,0.0012478082,-0.5352545,-0.36485144,-0.35161245,-0.19127293,-0.20639287,-0.093883485,0.2627451,0.22070108,-0.772803,-0.22106162
37,0.21481913,-0.28864637,0.68470865,-0.3732771,-0.31638858,-0.4252324,0.4339102,0.35684595,-0.45599285,0.73538506,0.35179862,0.6469384,0.562669,-0.4189594,0.37444153,-0.025251184,-0.43691215,0.2572328,0.42590988,0.09618402,0.1617339,-0.2857887,0.06985244,-0.15674454,-0.32965994,-0.42247197,-0.24318604,0.2700652,0.20894009,-0.32204646,-0.38809094,-0.27204475
38,0.21481913,-0.28864637,0.68470865,-0.3732771,-0.31638858,-0.4252324,0.4339102,0.35684595,-0.45599285,0.73538506,0.35179862,0.6469384,0.562669,-0.4189594,0.37444153,-0.025251184,-0.43691215,0.2572328,0.42590988,0.09618402,0.1617339,-0.2857887,0.06985244,-0.15674454,-0.32965994,-0.42247197,-0.24318604,0.2700652,0.20894009,-0.32204646,-0.38809094,-0.27204475
39,0.39915767,-0.4711442,0.07494349,-0.07841699,0.084923476,-0.38216826,0.26309425,0.30260584,-0.0315067,0.5576674,0.15474716,0.3189243,0.6349048,0.060054425,0.25610638,-0.6502501,-0.59947175,0.16414545,0.87671304,0.013197944,-0.14664288,0.028447501,-0.50354,-0.087083496,-0.3997059,-0.107334934,-0.28955173,-0.09568044,0.4516679,-0.18008278,-0.6742473,-0.16334346
40,0.39915767,-0.4711442,0.07494349,-0.07841699,0.084923476,-0.38216826,0.26309425,0.30260584,-0.0315067,0.5576674,0.15474716,0.3189243,0.6349048,0.060054425,0.25610638,-0.6502501,-0.59947175,0.16414545,0.87671304,0.013197944,-0.14664288,0.028447501,-0.50354,-0.087083496,-0.3997059,-0.107334934,-0.28955173,-0.09568044,0.4516679,-0.18008278,-0.6742473,-0.16334346
41,-0.28322387,0.25347146,0.7201918,0.00496474,0.08587459,0.22258914,-0.033856668,0.30927056,-0.2569206,-0.70158154,-0.4069122,-0.82445693,0.63974124,0.11838271,-0.44528553,-0.051905867,0.21549067,-0.41389358,-0.3666502,-0.19114166,-0.31760773,0.20790331,-0.32061413,0.25516593,-0.2754275,-0.20601723,-0.7480096,0.08147548,0.10014282,-0.393719,-0.27762705,0.32977515
42,0.20940387,-0.14267896,0.07947269,0.098704755,-0.25904995,-0.4131208,0.6073393,-0.4801966,-0.2722792,-0.42899728,-0.8353621,-0.25596914,-0.03554312,-0.38143408,-0.72406095,-0.500127,0.22092079,0.145196,-0.67677927,-0.14565888,-0.14996205,-0.34812787,-0.08679609,-0.7067846,-0.0149223525,-0.40009102,-0.36288565,-0.106657244,0.20611103,0.048062634,0.11604773,-0.11081474
43,-0.30745718,-0.433439,-0.08943589,0.419077,-0.5058872,-0.06576075,0.4773316,-0.6054867,-0.21900557,0.08554698,-0.87494683,0.30332094,0.12319779,-0.55379575,-0.23139046,-0.18116446,-0.1867868,0.26712382,-0.21245742,0.12577428,-0.51947296,-0.24178442,-0.40155223,-0.5546087,0.07163847,-0.39101937,-0.032841366,-0.06401094,0.6528142,0.0053655063,-0.12786698,-0.5345266
44,-0.30745718,-0.433439,-0.08943589,0.419077,-0.5058872,-0.06576075,0.4773316,-0.6054867,-0.21900557,0.08554698,-0.87494683,0.30332094,0.12319779,-0.55379575,-0.23139046,-0.18116446,-0.1867868,0.26712382,-0.21245742,0.12577428,-0.51947296,-0.24178442,-0.40155223,-0.5546087,0.07163847,-0.39101937,-0.032841366,-0.06401094,0.6528142,0.0053655063,-0.12786698,-0.5345266
45,-0.39862162,-0.4110459,-0.19764079,0.41349095,-0.41449985,-0.15000957,0.5088054,-0.83109486,-0.20923479,-0.009875673,-0.7555389,0.10258539,-0.027826589,-0.39191875,-0.44889432,-0.2205936,-0.008737722,0.10354185,-0.42454347,0.3051896,-0.3561447,-0.2288183,-0.45678502,-0.55868757,0.2665885,-0.4371111,-0.16998129,0.027744753,0.62526995,-0.020623306,-0.3314192,-0.40576717
46,-0.6393595,-0.09195159,-0.7109125,-0.17734161,-0.30567032,-0.5588345,-0.0423494,0.27895236,0.5513263,-0.020187734,0.06480448,0.652122,0.26060477,0.47468024,0.3645264,0.5141345,0.23627156,0.20392846,0.1211732,-0.5592385,-0.19727531,0.21707387,0.4082449,0.18617317,-0.6279127,0.10931911,-0.36034945,0.46359903,-0.069456294,-0.1697489,-0.17674974,0.5930673
47,0.35322392,0.40800577,-0.5430134,0.5931925,0.16476664,-0.43390313,0.28443658,-0.23342982,-0.8056882,-0.61817163,0.014006141,0.28600013,-0.050335918,-0.37730056,-0.023217771,0.35838735,0.44348782,0.031088397,-0.1037948,0.131113,0.48915082,0.06567017,-0.6671324,0.4685648,0.08097175,-0.50549483,-0.116553195,0.019186614,-0.56413585,-0.059094694,0.033189487,0.3572697
48,0.35322392,0.40800577,-0.5430134,0.5931925,0.16476664,-0.43390313,0.28443658,-0.23342982,-0.8056882,-0.61817163,0.014006141,0.28600013,-0.050335918,-0.37730056,-0.023217771,0.35838735,0.44348782,0.031088397,-0.1037948,0.131113,0.48915082,0.06567017,-0.6671324,0.4685648,0.08097175,-0.50549483,-0.116553195,0.019186614,-0.56413585,-0.059094694,0.033189487,0.3572697
49,0.25130513,-0.36543527,0.13152611,-0.033519283,-0.34657714,-0.43371844,0.28027543,0.43249482,-0.27350312,0.6780989,0.35821444,0.3918805,0.22457528,-0.5299774,0.69571304,-0.48926362,-0.40944418,0.35949376,0.58486503,-0.050196663,-0.1920526,0.12531942,-0.37828082,0.33982202,0.053714197,0.17336366,0.12923785,-0.3755741,0.5326793,0.09713633,-0.50752854,-0.33849528
50,0.25130513,-0.36543527,0.13152611,-0.033519283,-0.34657714,-0.43371844,0.28027543,0.43249482,-0.27350312,0.6780989,0.35821444,0.3918805,0.22457528,-0.5299774,0.69571304,-0.48926362,-0.40944418,0.35949376,0.58486503,-0.050196663,-0.1920526,0.12531942,-0.37828082,0.33982202,0.053714197,0.17336366,0.12923785,-0.3755741,0.5326793,0.09713633,-0.50752854,-0.33849528
51,0.19338991,0.3778856,-0.12227851,0.27033484,0.57145876,-0.5063519,0.34351957,-0.530319,-0.22304626,-0.7127776,-0.1967234,0.09716371,-0.039958354,-0.56801504,-0.37549418,0.29900515,0.29426667,0.2234393,-0.64515054,0.5103058,0.24406956,-0.03849765,-0.39795223,0.66810673,0.009883281,-0.3368842,-0.22611745,-0.12139132,-0.5260944,-0.019736039,-0.016862102,0.51001453
52,-0.21736872,0.0059064664,0.19751309,0.23177809,0.42648703,-0.18418731,0.3331981,-0.7512943,-0.51311046,-1.0804002,-0.4840595,-0.31597003,0.23655976,0.65227616,0.24970388,0.40887964,0.27001405,-0.24848397,0.3510282,0.25410503,-0.248025,-0.006892552,0.09655702,-0.1838228,0.24197161,0.24382383,-0.41851982,-0.40248984,-0.33006102,0.010067233,0.17875789,0.40821788
53,-0.49094054,-0.2395365,0.081682675,0.107259855,0.1265089,0.036371704,0.21770044,-0.35839725,-0.54424375,-0.69757247,-0.6446301,-0.3545208,0.22757436,0.5294437,0.5890004,0.17953208,0.022101652,-0.71690696,0.7139966,0.29728046,-0.17109764,-0.3102907,0.27509457,-0.12168127,0.43045348,0.46387658,0.19640039,-0.189736,-0.2551924,-0.22156343,0.26558754,-0.057806578
54,-0.25200638,-0.37898576,-0.31736806,0.3702935,-0.24125928,-0.2953259,-0.18782564,0.67658144,0.14223419,-0.15272957,0.6646449,-0.09673452,-0.483373,-0.3981034,0.07237519,-0.25189704,-0.03579402,0.33134565,0.62671995,0.603808,0.733871,0.06997952,-0.12069036,-0.11080623,0.06634033,-0.67337877,0.07286205,0.17694858,0.6006542,0.121433586,-0.37929994,0.3908818
55,-0.25200638,-0.37898576,-0.31736806,0.3702935,-0.24125928,-0.2953259,-0.18782564,0.67658144,0.14223419,-0.15272957,0.6646449,-0.09673452,-0.483373,-0.3981034,0.07237519,-0.25189704,-0.03579402,0.33134565,0.62671995,0.603808,0.733871,0.06997952,-0.12069036,-0.11080623,0.06634033,-0.67337877,0.07286205,0.17694858,0.6006542,0.121433586,-0.37929994,0.3908818
56,-0.5960926,-0.4803565,-0.1321073,0.30010527,0.12138709,-0.43599847,-0.35939458,-0.034655884,0.090430476,0.6760517,0.034043048,-0.2329805,0.53599465,-0.418697,-0.5818306,-0.022577358,-0.4473692,0.5512593,0.665378,0.18500589,-0.11284346,0.39760506,0.29290476,-0.6069862,0.26406774,-0.3722671,0.25023586,0.42999548,0.029011978,-0.026422078,-0.1635212,0.5295849
57,-0.43035477,0.25526145,0.622453,0.16678461,-0.05902256,0.2659569,-0.23830503,0.048447408,-0.27514073,-0.87537056,0.37348428,-0.6181062,0.46587184,0.49144536,-0.23931149,0.11288636,0.09213316,-0.24822193,-0.45481566,-0.352594,0.01135021,0.35395774,-0.86829334,0.13449354,-0.44142458,0.054461047,-0.60121113,0.07265021,0.25879243,0.20299198,-0.27810332,0.16608621
58,-0.16023707,-0.2436323,-0.35220227,0.42293033,-0.39533904,-0.26691082,0.15835963,0.30627266,0.20905791,-0.51256144,0.6197714,0.012117257,-0.38136238,0.19174816,0.55761474,-0.08547495,-0.46151206,0.46919253,0.3810773,0.43870133,0.7428976,0.3799522,-0.51290244,-0.60765016,-0.12681113,-0.44393775,-0.19900632,0.3097153,0.5696469,0.09513713,-0.25789395,0.22684847
59,-0.16023707,-0.2436323,-0.35220227,0.42293033,-0.39533904,-0.26691082,0.15835963,0.30627266,0.20905791,-0.51256144,0.6197714,0.012117257,-0.38136238,0.19174816,0.55761474,-0.08547495,-0.46151206,0.46919253,0.3810773,0.43870133,0.7428976,0.3799522,-0.51290244,-0.60765016,-0.12681113,-0.44393775,-0.19900632,0.3097153,0.5696469,0.09513713,-0.25789395,0.22684847
60,-0.16023707,-0.2436323,-0.35220227,0.42293033,-0.39533904,-0.26691082,0.15835963,0.30627266,0.20905791,-0.51256144,0.6197714,0.012117257,-0.38136238,0.19174816,0.55761474,-0.08547495,-0.46151206,0.46919253,0.3810773,0.43870133,0.7428976,0.3799522,-0.51290244,-0.60765016,-0.12681113,-0.44393775,-0.19900632,0.3097153,0.5696469,0.09513713,-0.25789395,0.22684847
61,-0.2545245,0.24332944,-0.4327004,-0.2005545,-0.28975394,-0.14234534,0.18489698,0.59839696,0.0045988834,-0.41638538,-0.6120368,0.4689205,-0.0031446058,0.029663498,-0.18194263,-0.06343857,0.17773524,-0.04143796,-0.46942297,-0.0017925095,0.045722414,-0.741192,-0.24033421,-0.546371,0.44865978,0.34517708,0.55102015,-0.50446963,0.6891136,-0.51604265,-0.38503036,-0.44239122
62,-0.077292405,-0.46734196,-0.24176212,0.39846605,-0.035685215,0.115061164,0.3308392,0.3154022,0.5349135,-0.4011177,0.35536426,-0.018015007,-0.4319774,-0.16297601,0.7357864,-0.307643,-0.55626404,0.62408185,0.45688915,0.59920794,0.6603279,0.271193,-0.26220885,-0.103242785,-0.1112222,-0.4415687,0.15928845,0.40071273,0.39421657,0.14757422,-0.19918078,0.19117773
63,-0.87621397,-0.097138226,0.5456944,0.26415375,0.20098229,0.45362172,-0.114918865,-0.12576057,-0.107095115,-0.068520084,-0.4562956,-0.2354987,0.6343101,0.021389695,-0.0071784817,0.24494629,-0.0360684,-0.6833739,-0.19021064,0.43156263,-0.526825,0.08929548,-0.58386856,0.17933232,-0.021564445,-0.3371658,-0.30329227,0.21496662,0.51598036,-0.55816686,-0.53825134,0.0141512845
