Step,Time_fs,Kinetic_au,Temperature_K,Potential_au,Conserved_au
56,28.0,1.724594815,442.21138485,-3465.676702489,-3463.535070126
57,28.5,1.729202943,443.392976373,-3465.688613001,-3463.534958405
58,29.0,1.73523599,444.939938109,-3465.700862747,-3463.535015052
59,29.5,1.748094598,448.237073604,-3465.71373026,-3463.535596066
60,30.0,1.755411982,450.113358217,-3465.722051503,-3463.53624532
61,30.5,1.757715056,450.703899946,-3465.727992178,-3463.535083831
62,31.0,1.77628271,455.464918695,-3465.751011809,-3463.537055014
63,31.5,1.790176974,459.027611468,-3465.774587289,-3463.536720103
64,32.0,1.830255209,469.304258334,-3465.823422225,-3463.532214527
65,32.5,1.9176442,491.712076353,-3465.930948619,-3463.539979299
66,33.0,1.980265842,507.769183156,-3465.999444678,-3463.538135962
67,33.5,2.007101407,514.650215222,-3466.030711185,-3463.53574304
68,34.0,2.013919577,516.398494012,-3466.052504011,-3463.535698614
69,34.5,2.033695833,521.469415789,-3466.069007575,-3463.53593532
70,35.0,2.039082972,522.850757108,-3466.075296835,-3463.535937292
71,35.5,2.030539965,520.660204975,-3466.078642616,-3463.533786421
72,36.0,2.065187936,529.544452466,-3466.116293219,-3463.533312519
73,36.5,2.125154464,544.920749293,-3466.196857254,-3463.540378023
74,37.0,2.162001812,554.368949202,-3466.233498268,-3463.546553173
75,37.5,2.111308582,541.370462176,-3466.183517133,-3463.526635921
76,38.0,2.190520341,561.681518045,-3466.285418014,-3463.543895706
77,38.5,2.268443173,581.66207403,-3466.390918259,-3463.550421139
78,39.0,2.212029932,567.19689236,-3466.347427786,-3463.547714338
79,39.5,2.096901102,537.676173222,-3466.223114754,-3463.527374785
80,40.0,2.103660488,539.409378704,-3466.265754863,-3463.544727967
81,40.5,2.136433175,547.812776021,-3466.318793919,-3463.547386955
82,41.0,2.098364918,538.051516977,-3466.280220813,-3463.541718012
83,41.5,2.047260188,524.947515186,-3466.222513875,-3463.536692965
84,42.0,2.022254112,518.535590936,-3466.213358044,-3463.538825252
85,42.5,2.018987736,517.698044167,-3466.226354182,-3463.542875932
86,43.0,1.992952431,511.02221049,-3466.20322674,-3463.542534694
87,43.5,1.92023619,492.376700519,-3466.141417319,-3463.541105299
88,44.0,1.841601317,472.213566732,-3466.064604763,-3463.541781052
89,44.5,1.771748834,454.302366467,-3465.994811337,-3463.536834283
90,45.0,1.783069586,457.205173195,-3466.005125696,-3463.538940461
91,45.5,1.830170959,469.282655454,-3466.068121059,-3463.544335292
92,46.0,1.873114674,480.294053393,-3466.098335399,-3463.542617497
93,46.5,1.874606277,480.676522223,-3466.10236558,-3463.540807878
94,47.0,1.859362304,476.767744079,-3466.10315664,-3463.539828047
95,47.5,1.863604015,477.855381018,-3466.113643047,-3463.539677237
96,48.0,1.870028186,479.50263264,-3466.134726098,-3463.540118271
97,48.5,1.877346014,481.379030816,-3466.158452274,-3463.541345748
98,49.0,1.884532405,483.221726793,-3466.173484971,-3463.541453264
99,49.5,1.88812891,484.143923481,-3466.186353154,-3463.541888788
100,50.0,1.910079918,489.772483544,-3466.22135949,-3463.541267738
101,50.5,1.969232133,504.939978429,-3466.288244908,-3463.545199415
102,51.0,2.0062918,514.442620204,-3466.339236233,-3463.547249823
103,51.5,2.009169932,515.18061547,-3466.349774533,-3463.544502076
104,52.0,2.004974545,514.104856622,-3466.355727511,-3463.542988575
105,52.5,2.024875145,519.207662072,-3466.388474816,-3463.54255296
106,53.0,2.092643948,536.584576417,-3466.458563086,-3463.5452565
107,53.5,2.149572227,551.181821417,-3466.526318065,-3463.551287964
108,54.0,2.109944159,541.020603987,-3466.510768199,-3463.555098888
109,54.5,2.020111139,517.98610131,-3466.409730767,-3463.535069907
110,55.0,2.060333781,528.299776071,-3466.478471331,-3463.550830374
111,55.5,2.146463357,550.384661654,-3466.580709658,-3463.552545453
112,56.0,2.180469183,559.104253675,-3466.624520704,-3463.546771283
113,56.5,2.202313603,564.70548318,-3466.660680476,-3463.549683915
114,57.0,2.170767601,556.616625932,-3466.65349572,-3463.551976029
115,57.5,2.063003262,528.98427026,-3466.568217905,-3463.552876897
116,58.0,1.91468516,490.953335278,-3466.419325182,-3463.542464365
117,58.5,1.848919461,474.090046056,-3466.364092077,-3463.540361644
118,59.0,1.90590519,488.702022173,-3466.43389509,-3463.55162731
119,59.5,1.948272711,499.565675497,-3466.478733212,-3463.550312087
120,60.0,1.940305174,497.522682099,-3466.485512125,-3463.54715564
121,60.5,1.937999354,496.931436267,-3466.489521094,-3463.546105381
122,61.0,1.951779145,500.464776486,-3466.506694339,-3463.546851115
123,61.5,1.980668831,507.872515398,-3466.536057573,-3463.547015326
124,62.0,2.008632397,515.042783476,-3466.579439907,-3463.547356325
125,62.5,2.038826638,522.785029501,-3466.632087281,-3463.550123977
126,63.0,2.061291198,528.54527187,-3466.660998248,-3463.552532745
127,63.5,2.030101196,520.547698112,-3466.644622957,-3463.550456967
128,64.0,1.990134384,510.299621994,-3466.620503827,-3463.549800516
129,64.5,1.975024672,506.425270244,-3466.616845662,-3463.551883932
130,65.0,1.991834242,510.735490541,-3466.63265156,-3463.546383055
131,65.5,2.061177767,528.516186381,-3466.718677257,-3463.55358088
132,66.0,2.118047916,543.098526187,-3466.785120792,-3463.556631394
133,66.5,2.094737221,537.121322186,-3466.767307175,-3463.552672993
134,67.0,2.040539047,523.224116317,-3466.711175684,-3463.549255932
135,67.5,1.988287491,509.826051398,-3466.671359279,-3463.546288308
136,68.0,1.990562316,510.40935002,-3466.683693339,-3463.549058397
137,68.5,1.998690202,512.493459089,-3466.710048426,-3463.552924669
138,69.0,1.978281432,507.260351313,-3466.694275466,-3463.552575824
139,69.5,1.918770793,492.000951435,-3466.638417405,-3463.548840313
140,70.0,1.867578414,478.87447506,-3466.592682288,-3463.545710528
141,70.5,1.86650831,478.600084779,-3466.600117556,-3463.547316261
142,71.0,1.90422315,488.27072244,-3466.642023936,-3463.549882752
143,71.5,1.937968146,496.923433924,-3466.681291449,-3463.550053313
144,72.0,1.964702262,503.778453216,-3466.711908442,-3463.548650801
145,72.5,1.997541574,512.198934016,-3466.750001723,-3463.548126231
146,73.0,2.055903587,527.163809306,-3466.808416641,-3463.548606387
147,73.5,2.115334242,542.4027004,-3466.880229521,-3463.551402552
148,74.0,2.160896233,554.085462611,-3466.929456217,-3463.553868666
149,74.5,2.159709692,553.781216002,-3466.931756819,-3463.552216083
150,75.0,2.126103325,545.164051018,-3466.913254458,-3463.550987635
151,75.5,2.093201655,536.727580634,-3466.898484598,-3463.551412075
152,76.0,2.08893872,535.634501621,-3466.893494981,-3463.550572351
153,76.5,2.102331558,539.068621616,-3466.913359445,-3463.550119936
154,77.0,2.133938916,547.173211334,-3466.958528395,-3463.551611078
155,77.5,2.166645925,555.559767881,-3466.998144774,-3463.553870677
156,78.0,2.15611699,552.859994523,-3466.998449409,-3463.552938626
157,78.5,2.117099335,542.855296033,-3466.966840911,-3463.552420084
158,79.0,2.059675853,528.131073729,-3466.914350574,-3463.551553113
159,79.5,2.002155145,513.381921294,-3466.861120749,-3463.551706669
160,80.0,1.96072805,502.759406879,-3466.830634175,-3463.553880846
161,80.5,1.93105195,495.150020047,-3466.804571883,-3463.553948884
162,81.0,1.914109763,490.805794995,-3466.789518292,-3463.549962204
163,81.5,1.943182257,498.260408458,-3466.828054276,-3463.553026007
164,82.0,1.990951011,510.509017155,-3466.87729629,-3463.555981973
165,82.5,1.99293721,511.018307664,-3466.885527121,-3463.558320979
166,83.0,1.916815353,491.49954794,-3466.824605674,-3463.556952554
167,83.5,1.841164162,472.101473863,-3466.747210282,-3463.545211949
168,84.0,1.87479233,480.724228919,-3466.796601428,-3463.554265556
169,84.5,1.947127998,499.272154317,-3466.873484538,-3463.561231126
170,85.0,1.936188121,496.467009413,-3466.861789914,-3463.559157623
171,85.5,1.849931255,474.349485053,-3466.78376261,-3463.555097839
172,86.0,1.759978846,451.284368866,-3466.698964917,-3463.554642176
173,86.5,1.699914642,435.883026754,-3466.633289551,-3463.550436277
174,87.0,1.703979506,436.925317492,-3466.643894646,-3463.549883471
175,87.5,1.7810464,456.68639868,-3466.672838017,-3463.502807968
176,88.0,1.839433748,471.657770203,-3466.791565186,-3463.558904086
177,88.5,1.85822644,476.47649187,-3466.812362386,-3463.557089506
178,89.0,1.843718791,472.75651812,-3466.806924996,-3463.555726039
179,89.5,1.834014144,470.268104357,-3466.793516923,-3463.555130764
180,90.0,1.811100351,464.392672005,-3466.779321155,-3463.555828108
181,90.5,1.779481523,456.285141087,-3466.757394908,-3463.556998405
182,91.0,1.734964921,444.870432109,-3466.719870052,-3463.556332184
183,91.5,1.696632272,435.041379063,-3466.684356015,-3463.554505128
184,92.0,1.683454635,431.662439792,-3466.683792416,-3463.553368564
185,92.5,1.730050975,443.610424264,-3466.741251904,-3463.554487713
186,93.0,1.833625715,470.168505587,-3466.835394634,-3463.559024529
187,93.5,1.891254188,484.945290662,-3466.898965448,-3463.559273083
188,94.0,1.912809923,490.472496843,-3466.913419748,-3463.557926926
189,94.5,1.887707875,484.035963914,-3466.893918942,-3463.557256349
190,95.0,1.83967606,471.719902722,-3466.855045924,-3463.556540248
191,95.5,1.781843222,456.890715343,-3466.813211641,-3463.555684957
192,96.0,1.7563937,450.365085028,-3466.788355286,-3463.553931086
193,96.5,1.764026902,452.322349987,-3466.807104222,-3463.554290245
194,97.0,1.807800901,463.546644625,-3466.866022454,-3463.557113192
195,97.5,1.856051206,475.918730102,-3466.925073606,-3463.55890487
196,98.0,1.88240004,482.674957269,-3466.960909478,-3463.556025552
197,98.5,1.926676906,494.028194624,-3467.011035279,-3463.554784012
198,99.0,1.981842438,508.173445559,-3467.087893469,-3463.559799073
199,99.5,2.000738575,513.018691859,-3467.125100628,-3463.562582074
200,100.0,1.953803669,500.983894056,-3467.081524422,-3463.562130185
201,100.5,1.856108752,475.933485732,-3466.987260085,-3463.553443806
202,101.0,1.833377145,470.10476862,-3466.97406265,-3463.555480964
203,101.5,1.86819194,479.031792109,-3467.026474439,-3463.561651142
204,102.0,1.885983926,483.593918112,-3467.05337615,-3463.558563045
205,102.5,1.87955632,481.945785794,-3467.071895264,-3463.560531677
206,103.0,1.870273216,479.565461957,-3467.061957601,-3463.559537254
207,103.5,1.861998278,477.443646461,-3467.042218849,-3463.553902623
208,104.0,1.880918904,482.29517227,-3467.074374966,-3463.556709541
209,104.5,1.90884561,489.455988932,-3467.120500315,-3463.559730638
210,105.0,1.90504204,488.480697842,-3467.128483486,-3463.559212255
211,105.5,1.870965046,479.742857275,-3467.095851079,-3463.558201582
212,106.0,1.797275631,460.847811299,-3467.036052819,-3463.556740919
213,106.5,1.721937027,441.529889175,-3466.977524889,-3463.554298732
214,107.0,1.68823099,432.887167346,-3466.956220372,-3463.55518943
215,107.5,1.67811725,430.293856101,-3466.96376857,-3463.556793166
216,108.0,1.688202663,432.879903816,-3466.976886166,-3463.556373761
217,108.5,1.701190598,436.210200568,-3466.996520337,-3463.556761945
218,109.0,1.713868914,439.461106795,-3467.017209594,-3463.558217514
219,109.5,1.718052047,440.533723308,-3467.024317871,-3463.556779393
220,110.0,1.726652312,442.738957235,-3467.039548311,-3463.554556579
221,110.5,1.772408058,454.471401187,-3467.090210055,-3463.557026689
222,111.0,1.818450849,466.277447534,-3467.147600378,-3463.559972373
223,111.5,1.838172929,471.3344778,-3467.183772298,-3463.558591484
224,112.0,1.862474704,477.565809094,-3467.217126219,-3463.557987853
225,112.5,1.892103535,485.163075537,-3467.256652744,-3463.559138495
226,113.0,1.915064583,491.050624836,-3467.291908777,-3463.55892379
227,113.5,1.946882314,499.209157363,-3467.327651034,-3463.559360874
228,114.0,1.984109314,508.754705561,-3467.368327246,-3463.559629625
229,114.5,2.020848037,518.175052644,-3467.411330634,-3463.565515323
230,115.0,1.98981123,510.216760369,-3467.386839484,-3463.569389869
231,115.5,1.885365337,483.435302856,-3467.277187754,-3463.556211936
232,116.0,1.866705548,478.650659563,-3467.266921333,-3463.55695584
233,116.5,1.933418718,495.756894045,-3467.352567623,-3463.568785834
234,117.0,1.953798107,500.982468001,-3467.372385858,-3463.562927105
235,117.5,1.955618082,501.449136347,-3467.368623729,-3463.558229049
236,118.0,1.97652571,506.810158415,-3467.397294093,-3463.559833158
237,118.5,2.015463417,516.794357291,-3467.433079876,-3463.561408859
238,119.0,2.016873343,517.155882916,-3467.443188326,-3463.561531242
239,119.5,1.98407088,508.744850655,-3467.422033831,-3463.559519595
240,120.0,1.953331551,500.862836306,-3467.394602612,-3463.557559292
241,120.5,1.933318774,495.731266953,-3467.383867214,-3463.557739645
242,121.0,1.919197003,492.110237717,-3467.388705246,-3463.558268926
243,121.5,1.928597192,494.520584097,-3467.40874036,-3463.559509565
244,122.0,1.939629637,497.349464732,-3467.428087732,-3463.562037799
245,122.5,1.929532886,494.760509729,-3467.417363287,-3463.561187988
246,123.0,1.901453101,487.560441273,-3467.391499521,-3463.558259775
247,123.5,1.895370547,486.000785257,-3467.391535009,-3463.559252064
248,124.0,1.911215266,490.06360359,-3467.408630549,-3463.561136772
249,124.5,1.91487043,491.000840978,-3467.423988388,-3463.558257201
250,125.0,1.951243752,500.327493859,-3467.471062671,-3463.560381518
251,125.5,1.981465457,508.076781893,-3467.519247562,-3463.564817713
252,126.0,1.967658292,504.536422419,-3467.506382318,-3463.563295424
253,126.5,1.908812858,489.447590886,-3467.448557377,-3463.559606995
254,127.0,1.847539698,473.73625479,-3467.394839441,-3463.559407208
255,127.5,1.807242513,463.40346589,-3467.357891173,-3463.559237567
256,128.0,1.787891768,458.44165117,-3467.340664328,-3463.560556457
257,128.5,1.76653445,452.965322018,-3467.323561409,-3463.564467489
258,129.0,1.696897938,435.109499701,-3467.266574007,-3463.560601332
259,129.5,1.662999308,426.417394199,-3467.237810691,-3463.554864772
260,130.0,1.707604062,437.854706734,-3467.297199733,-3463.563837848
261,130.5,1.730775993,443.79632945,-3467.33123053,-3463.56367377
262,131.0,1.704897451,437.160692029,-3467.315071005,-3463.561387544
263,131.5,1.651348891,423.430056615,-3467.276346016,-3463.560425536
264,132.0,1.607221422,412.115126791,-3467.235318995,-3463.559115901
265,132.5,1.578302815,404.69997209,-3467.21679797,-3463.558348101
266,133.0,1.592391364,408.312482645,-3467.232950754,-3463.560968024
267,133.5,1.603443826,411.146495823,-3467.25712288,-3463.5610293
268,134.0,1.632411536,418.574241235,-3467.289857042,-3463.559894012
269,134.5,1.665309644,427.009798119,-3467.340530397,-3463.56338556
270,135.0,1.693335512,434.19604142,-3467.366159253,-3463.564041874
271,135.5,1.682861108,431.510250802,-3467.360106414,-3463.56025987
272,136.0,1.686589789,432.466339317,-3467.367680969,-3463.561136518
273,136.5,1.690743177,433.531328691,-3467.379593893,-3463.563493481
274,137.0,1.678636474,430.426992683,-3467.362049398,-3463.562628477
275,137.5,1.646833241,422.272177783,-3467.326310241,-3463.559639348
276,138.0,1.638408818,420.11203222,-3467.311521378,-3463.559434886
277,138.5,1.639910286,420.497030492,-3467.320119008,-3463.560841774
278,139.0,1.64596742,422.050168507,-3467.331467092,-3463.56008587
279,139.5,1.655041188,424.376815521,-3467.350347997,-3463.5593484
280,140.0,1.685570618,432.205008863,-3467.385791912,-3463.559271367
281,140.5,1.732399892,444.212721027,-3467.438449146,-3463.559374038
282,141.0,1.786892133,458.185330181,-3467.503139352,-3463.561585116
283,141.5,1.81678696,465.85080187,-3467.549178105,-3463.565134366
284,142.0,1.791372655,459.334201693,-3467.534784452,-3463.565937229
285,142.5,1.729442185,443.4543215,-3467.47092889,-3463.558587924
286,143.0,1.722460685,441.664162745,-3467.469735721,-3463.557449283
287,143.5,1.791525142,459.37330148,-3467.548720539,-3463.564993958
288,144.0,1.849872097,474.334315944,-3467.610654508,-3463.563339315
289,144.5,1.877585758,481.440504791,-3467.65064636,-3463.564346864
290,145.0,1.864155044,477.996672845,-3467.650007925,-3463.566637969
291,145.5,1.798043147,461.04461362,-3467.580956039,-3463.564300936
292,146.0,1.695055048,434.636955706,-3467.484348939,-3463.558210392
293,146.5,1.653727169,424.039881822,-3467.443709037,-3463.55897564
294,147.0,1.649612694,422.984870075,-3467.450566835,-3463.56396797
295,147.5,1.63300104,418.72539853,-3467.437718418,-3463.563112077
296,148.0,1.604264271,411.356869818,-3467.406097689,-3463.560613797
297,148.5,1.585602959,406.571835958,-3467.385436057,-3463.559451299
298,149.0,1.592091069,408.235482635,-3467.388636245,-3463.559823586
299,149.5,1.603026904,411.039590814,-3467.405190897,-3463.56105327
300,150.0,1.601066627,410.536947042,-3467.413605237,-3463.561239282
301,150.5,1.588965987,407.434165829,-3467.407092854,-3463.560934943
302,151.0,1.561686941,400.439418414,-3467.389170521,-3463.560591204
303,151.5,1.543113031,395.676795787,-3467.367292282,-3463.559642291
304,152.0,1.525876466,391.257087978,-3467.359433472,-3463.558816068
305,152.5,1.549219794,397.242659463,-3467.38093698,-3463.559623274
306,153.0,1.585601294,406.571409173,-3467.424631611,-3463.560416325
307,153.5,1.634944088,419.223624687,-3467.478811587,-3463.560786129
308,154.0,1.691417365,433.704200399,-3467.540565187,-3463.560461579
309,154.5,1.768181781,453.38772185,-3467.615381636,-3463.560488873
310,155.0,1.851507346,474.753617765,-3467.703240084,-3463.562426625
311,155.5,1.905568291,488.615636232,-3467.777234038,-3463.568681969
312,156.0,1.866015397,478.473694628,-3467.760673687,-3463.574810839
313,156.5,1.708513038,438.087781483,-3461.200558592,-3457.163196665
314,157.0,1.624945871,416.659935318,-3467.53082766,-3463.567519213
315,157.5,1.690258408,433.407026995,-3467.61293264,-3463.581068888
316,158.0,1.758613631,450.93430787,-3467.687743269,-3463.580630258
317,158.5,1.780794656,456.621847784,-3467.713788667,-3463.579798445
318,159.0,1.742560656,446.81808987,-3467.689184858,-3463.579544411
319,159.5,1.663712485,426.600263156,-3467.615239868,-3463.575723779
320,160.0,1.588623671,407.346390966,-3467.540527299,-3463.57226228
321,160.5,1.549938087,397.426840191,-3467.512577615,-3463.57272639
322,161.0,1.553742112,398.402247953,-3467.522805406,-3463.575361725
323,161.5,1.55418418,398.515600674,-3467.533056774,-3463.576165041
324,162.0,1.546786698,396.618777803,-3467.526508999,-3463.575260035
325,162.5,1.529296026,392.133913234,-3467.511537272,-3463.574167972
326,163.0,1.52667255,391.461215555,-3467.50271365,-3463.573769318
327,163.5,1.529726836,392.244379244,-3467.506354206,-3463.574128385
328,164.0,1.550718586,397.626971538,-3467.519330923,-3463.574144945
329,164.5,1.564154929,401.072246803,-3467.544643005,-3463.57296966
330,165.0,1.609594515,412.723622526,-3467.600523417,-3463.573287779
331,165.5,1.685902462,432.290098483,-3467.681067667,-3463.57717507
332,166.0,1.726060773,442.587277882,-3467.732625488,-3463.580412631
333,166.5,1.710468398,438.589164453,-3467.710626822,-3463.579895199
334,167.0,1.6293645,417.792936532,-3467.63018639,-3463.57498981
335,167.5,1.571571269,402.973905164,-3467.566767311,-3463.571035265
336,168.0,1.577826864,404.577931456,-3467.57574555,-3463.573936833
337,168.5,1.614376106,413.949692587,-3467.620640859,-3463.57918137
338,169.0,1.616776279,414.56513208,-3467.628738203,-3463.580367117
339,169.5,1.581757749,405.585867903,-3467.590835129,-3463.57358416
340,170.0,1.590966376,407.947094837,-3467.602260752,-3463.571260999
341,170.5,1.671451551,428.584673133,-3467.6859577,-3463.578629446
342,171.0,1.716491068,440.13346536,-3467.738441467,-3463.579102672
343,171.5,1.704069896,436.948494767,-3467.730593601,-3463.577715527
344,172.0,1.641419443,420.884000481,-3467.677002218,-3463.576685977
345,172.5,1.559430638,399.860869315,-3467.59810718,-3463.574300517
346,173.0,1.499312613,384.445726761,-3467.533514206,-3463.571693972
347,173.5,1.480151388,379.532507825,-3467.525359348,-3463.571906704
348,174.0,1.526772667,391.486886901,-3467.571455722,-3463.575433534
349,174.5,1.572233828,403.143794914,-3467.622510798,-3463.577905052
350,175.0,1.594945891,408.967500609,-3467.642759069,-3463.576781731
351,175.5,1.599172482,410.051260676,-3467.647698187,-3463.57422095
352,176.0,1.620419975,415.499429262,-3467.67082767,-3463.574777202
353,176.5,1.653818954,424.063416913,-3467.704752365,-3463.577070239
354,177.0,1.663904358,426.64946233,-3467.717128195,-3463.577425505
355,177.5,1.638669309,420.178825979,-3467.703762621,-3463.575224459
356,178.0,1.628026377,417.449822102,-3467.700060026,-3463.572880278
357,178.5,1.655393216,424.467080617,-3467.737346767,-3463.575091096
358,179.0,1.694420016,434.474124256,-3467.78467422,-3463.578295965
359,179.5,1.702143081,436.454431152,-3467.794615556,-3463.578407474
360,180.0,1.663277727,426.488784798,-3467.761782206,-3463.57637908
361,180.5,1.615954114,414.354316867,-3467.718515828,-3463.573397509
362,181.0,1.595848651,409.198981607,-3467.70833758,-3463.573835064
363,181.5,1.603298293,411.109178894,-3467.72734331,-3463.577764837
364,182.0,1.595318201,409.062966579,-3467.729336883,-3463.577629033
365,182.5,1.59581067,409.18924285,-3467.728499801,-3463.572067516
366,183.0,1.656509124,424.753215779,-3467.789534271,-3463.577178945
367,183.5,1.71858344,440.669980165,-3467.853753821,-3463.579808625
368,184.0,1.721394184,441.39069617,-3467.872010999,-3463.577716242
369,184.5,1.702640381,436.581946177,-3467.86252371,-3463.576617463
370,185.0,1.672589443,428.876445465,-3467.843844206,-3463.575962087
371,185.5,1.644610591,421.70225778,-3467.824095801,-3463.577149073
372,186.0,1.604030971,411.297048514,-3467.790228418,-3463.577874258
373,186.5,1.54833767,397.016469699,-3467.737039869,-3463.576246192
374,187.0,1.501738653,385.067798828,-3467.69151272,-3463.574359624
375,187.5,1.497395656,383.954190948,-3467.68380309,-3463.575021972
376,188.0,1.518462913,389.356144179,-3467.707916058,-3463.576992407
377,188.5,1.553182798,398.258831539,-3467.739288515,-3463.576628043
378,189.0,1.585332356,406.502449484,-3467.775769314,-3463.576836266
379,189.5,1.60360745,411.188451324,-3467.807414377,-3463.577873773
380,190.0,1.605422525,411.653863113,-3467.813550094,-3463.577523642
381,190.5,1.581800686,405.596877596,-3467.792471887,-3463.576358016
382,191.0,1.541309638,395.214379353,-3467.757547565,-3463.575279118
383,191.5,1.508724075,386.858963393,-3467.725799233,-3463.574055874
384,192.0,1.501232469,384.938005922,-3467.715921938,-3463.573832851
385,192.5,1.508539818,386.81171735,-3467.731330064,-3463.575344387
386,193.0,1.530990491,392.568398793,-3467.753068886,-3463.576067288
387,193.5,1.539906154,394.85450564,-3467.768883348,-3463.577069614
388,194.0,1.538524203,394.500153085,-3467.765174108,-3463.579169286
389,194.5,1.492840933,382.786293045,-3467.728059438,-3463.575518692
390,195.0,1.486780642,381.232345665,-3467.717265855,-3463.572538557
391,195.5,1.528303954,391.879531465,-3467.769800589,-3463.577352856
392,196.0,1.58337972,406.001764972,-3467.822730367,-3463.578399223
393,196.5,1.601473741,410.641337033,-3467.84781673,-3463.577784639
394,197.0,1.608816921,412.524236146,-3467.852576211,-3463.575833257
395,197.5,1.613360588,413.689299016,-3467.862687788,-3463.575989015
396,198.0,1.620835721,415.606032454,-3467.876979906,-3463.578422837
397,198.5,1.614124246,413.885111914,-3467.867348023,-3463.578129215
398,199.0,1.583066577,405.921470606,-3467.834927364,-3463.577720052
399,199.5,1.532014072,392.830860109,-3467.787261283,-3463.576945616
400,200.0,1.475776513,378.410725812,-3467.738512031,-3463.574688693
401,200.5,1.448430106,371.398706179,-3467.716226961,-3463.574601988
402,201.0,1.445128556,370.552140459,-3467.721297273,-3463.575113906
403,201.5,1.468008045,376.418776767,-3467.743043663,-3463.575118999
404,202.0,1.490126501,382.090273019,-3467.776887434,-3463.575098341
405,202.5,1.527275243,391.615754831,-3467.820494506,-3463.575159557
406,203.0,1.571588565,402.978340151,-3467.870878546,-3463.575365955
407,203.5,1.615818003,414.319416109,-3467.923364285,-3463.575908176
408,204.0,1.644992067,421.800073781,-3467.969023904,-3463.576881561
